schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
Central Arkansas2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.388765309,-0.049529102,-0.019016246,-0.087898491,-0.017086114,-0.015148762
Central Arkansas2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Arkansas2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.813809993,0.536698821,0.180638523,0.086647705,0.06076644,0.041449482
Central Arkansas2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Arkansas2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.756136842,0.326248356,0.148582402,-0.014525239,0.017050134,0.010530082
Central Connecticut2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.402589986,-0.110982573,-0.100276253,-0.095287941,-0.024657099,0.004297168
Central Connecticut2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.847598518,0.27918288,0.192071238,0.040171748,0.020646699,0.020841375
Central Connecticut2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.384174026,0.076628415,-0.088521523,-0.081531807,-0.014117579,-3.98E-04
Central Connecticut2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.823305786,0.325917634,0.062880666,-0.022761299,0.017040739,0.033804192
Central Connecticut2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.339234506,0.079452451,-0.12593458,-0.087233416,0.004894652,-0.020790615
Central Connecticut2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.445327332,0.208982435,0.047912661,0.016549836,0.009961223,0.020136343
Central Connecticut2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.395974854,0.07421418,-0.114547866,-0.057802099,-0.013006499,0.006419072
Central Connecticut2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.443204308,0.046751704,0.015118799,-0.027408639,0.006994112,0.010456838
Central Connecticut2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.572147535,0.243867956,0.094737486,0.043813392,0.039978021,8.12E-04
Central Connecticut2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Connecticut2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.653178283,0.185478428,-0.035666482,-0.080156836,-0.017216593,0.002394821
Central Michigan2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.462835636,0.211062672,-0.006303188,-0.011604299,0.044756392,-0.020246542
Central Michigan2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.378721348,0.048764459,-0.114886223,-0.090124504,-0.02384053,-0.0083303
Central Michigan2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.43200661,0.050054543,-0.077968912,-0.082549907,-0.035677955,0.007805326
Central Michigan2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.033126841,-0.108931895,-0.182649066,-0.105054388,-0.039420621,-0.012459068
Central Michigan2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.269047894,-0.160819464,-0.195698923,-0.137414015,-0.030849834,-0.005834389
Central Michigan2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.273363745,0.037658673,-0.188129913,-0.125900871,-0.010725901,-0.014842701
Central Michigan2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.482910664,0.290203857,0.017626893,-0.009087486,0.03406426,-0.006354903
Central Michigan2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.34009956,0.239273744,-0.015054094,7.47E-04,0.031684361,0.010666567
Central Michigan2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.531717864,0.527646805,0.187243125,0.094778882,0.04478957,0.017998309
Central Michigan2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central Michigan2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.496880806,0.41221942,0.114450472,0.044277059,0.025961664,0.008820461
Charleston Southern2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.663682194,0.271358879,0.11878973,-0.00723059,-0.008128147,0.031842788
Charleston Southern2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.219327245,0.158819673,-0.068894889,-0.055895346,-0.021002952,0.016253271
Charleston Southern2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.445892622,0.135446027,-0.054160966,-0.080300964,-0.020615697,-0.007121784
Charleston Southern2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.330172725,-0.009601463,-0.120767091,-0.092358757,0.007373624,-0.00764804
Charleston Southern2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.332002013,0.06828307,-0.158438972,-0.125361298,-6.23E-04,-0.015102253
Charleston Southern2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.574160638,0.493065391,0.225537535,0.096969301,0.041882109,0.012219534
Charleston Southern2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.404314341,0.164908535,-0.085075822,-0.062471724,0.005972197,-0.013247137
Charleston Southern2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.273024851,-0.104912021,-0.214399673,-0.121716594,0.018432091,-0.029985413
Charleston Southern2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.424786827,-0.02940302,-0.022732991,-0.11859212,-0.002877431,-0.009852517
Charleston Southern2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charleston Southern2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.467192913,0.19051072,0.04700028,-0.061711198,-0.034200209,0.028429697
Charlotte2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.617100925,0.099372839,0.027982065,0.005339324,0.043714493,-0.016089556
Charlotte2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.738241175,0.332828018,0.087799491,-6.99E-05,0.028522696,0.02416446
Charlotte2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.593527919,0.054985933,0.010856484,-0.089667998,0.002557893,-0.007634149
Charlotte2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.595989177,0.27940308,0.031720582,-0.043060364,-0.008372221,0.024363706
Charlotte2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.119143918,0.677650437,0.383448894,0.162310943,0.096875644,0.05926934
Charlotte2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.682002867,0.3912913,0.080577356,0.011264181,-0.005857043,0.024851061
Charlotte2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.643733856,0.298683545,0.14025212,0.020752979,0.016175675,0.021449531
Charlotte2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.406519649,0.10227634,-0.050605439,-0.127307431,-0.022686733,-0.009897837
Charlotte2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.203556105,-0.191911879,-0.199285457,-0.201930067,-0.0460785,-0.01393086
Charlotte2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlotte2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.649590959,0.25706274,0.009115848,-0.07187125,-0.002906685,0.035870237
Chattanooga2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.492136215,0.003326638,-0.135725724,-0.137575798,-0.023438871,0.007845656
Chattanooga2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.454858939,0.41093232,0.002558434,-0.004855001,0.02606489,0.001001693
Chattanooga2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.182660583,-0.140189941,-0.12541282,-0.092852963,0.00671429,-0.02858854
Chattanooga2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.258594726,-0.195706464,-0.114661535,-0.202105297,-0.079020037,-0.018329247
Chattanooga2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.054168051,-0.140177537,-0.167002901,-0.122525829,-0.002941185,-0.013707696
Chattanooga2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.450953229,0.221972682,0.036364408,-0.023678802,0.022103389,4.90E-04
Chattanooga2016,0,0,0,0,0,0,1.122056407,0.575105069,0.481963563,0.095068715,0.119993967,0.047196626,0.647894915,0.384506706,0.062285228,-0.008803138,0.073141271,0.015920783
Chattanooga2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.582528106,0.131622343,0.0546484,-0.03364473,0.006034416,0.005186215
Chattanooga2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.703125383,0.335779217,0.102458521,-0.011149851,0.004177764,0.017916683
Chattanooga2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chattanooga2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.247523386,-0.155888614,-0.261038783,-0.218025106,-0.076356441,-0.015148429
Chicago St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.156421152,-0.229689461,-0.222706029,-0.129708022,-0.032093799,-0.031218356
Chicago St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,-0.093400411,-0.309716346,-0.248938575,-0.089860182,0.008478896,-0.063021395
Chicago St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.557929367,0.361110459,0.04805573,-0.018231614,0.002378647,0.015998832
Chicago St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.45930881,0.200538306,-0.004362718,-0.045616324,0.022246273,0.01420523
Chicago St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.19512066,0.020155553,-0.139554455,-0.074633879,0.016188303,-0.023376502
Chicago St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.22867539,0.034102153,-0.152668001,-0.112584101,-0.034852143,0.008562637
Chicago St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.118338059,-0.419159987,-0.336002996,-0.243682803,-0.061832309,-0.037078338
Chicago St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.026901858,-0.158953738,-0.188798321,-0.112658268,-0.036359341,-0.011289138
Chicago St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.196798407,-0.279748948,-0.305177052,-0.20311994,-0.031254243,-0.044077407
Chicago St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.278533587,0.01162139,-0.088105258,-0.09017157,0.033683683,-0.026594336
Cincinnati2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cincinnati2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.670779367,0.172373825,-0.068616237,-0.111246493,0.001419551,0.003831029
Cincinnati2011,1,0,0,0,0,0,1.269150545,0.808103378,0.163506176,0.094417164,0.064936263,0.035831028,0.65653363,0.414572713,0.047737237,-0.009454689,0.018083567,0.004555185
Cincinnati2012,1,1,0,0,0,0,1.717524811,1.272137877,0.754373433,0.344554727,0.169198288,0.058251882,1.183567055,0.905085454,0.557591505,0.275080754,0.13410865,0.058251882
Cincinnati2013,0,0,0,0,0,0,0.936332794,0.498753013,0.250645355,0.092191681,0.028663821,0.025728891,0.75608602,0.401855001,0.192888989,0.057454695,0.028663821,0.025728891
Cincinnati2014,0,0,0,0,0,0,0.920592055,0.254362275,0.266972897,0.182047627,0.099573646,0.040186115,0.550875821,0.358718948,0.109921607,0.078175773,0.05272095,0.008910271
Cincinnati2015,1,0,0,0,0,0,1.723106133,0.689360719,0.432663745,0.240535721,0.157273817,0.090894576,1.047630048,0.506333381,0.246622855,0.133151416,0.084930399,0.042498943
Cincinnati2016,0,0,0,0,0,0,1.482312588,1.039476287,0.52642458,0.349328636,0.195324832,0.119211801,0.995009123,0.585897294,0.229553308,0.096068672,0.089714895,0.039540325
Cincinnati2017,1,0,0,0,0,0,1.922144688,1.198552842,0.71719679,0.359669478,0.118436658,0.124327313,1.222024097,0.867034428,0.448909958,0.217869799,0.077866458,0.077741375
Cincinnati2018,1,0,0,0,0,0,1.708784535,1.268707841,0.533245041,0.276896971,0.114871066,0.084693775,0.920266914,0.716206979,0.298928454,0.169834278,0.074300867,0.038107838
Cincinnati2019,0,0,0,0,0,0,1.856134675,0.552158761,0.24645716,0.211442348,0.043345854,0.01273198,0.906733951,0.482296596,0.157578632,0.069321057,0.063652301,0.037467629
Clemson2010,0,0,0,0,0,0,1.273894016,0.737469129,0.172575423,0.113055003,-0.001245132,0.002642772,0.822359894,0.455753452,0.183280328,0.036314211,0.011160741,0.032968273
Clemson2011,0,0,0,0,0,0,1.529989515,0.839046273,0.351894426,0.22214252,0.152485075,0.070739156,0.987238112,0.585189997,0.255160677,0.076266861,0.07334044,0.039463313
Clemson2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.523374543,0.269381001,-0.005086937,-0.075417445,-0.032362958,-0.002403065
Clemson2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.802708859,0.452607186,0.159989265,0.042337008,-0.014631413,0.021662329
Clemson2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.953148574,0.422580688,0.22168258,0.097419565,0.031557787,0.039233465
Clemson2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.651249975,0.09702124,0.015818733,-0.058187229,0.020422812,0.005469638
Clemson2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.639304661,0.351604384,0.103687979,0.006126549,0.03541234,0.024296995
Clemson2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.618889078,0.434234734,0.081865731,0.015092224,7.32E-04,0.024974664
Clemson2018,1,1,0,0,0,0,1.187359416,0.764666176,0.183018016,0.122570308,0.102860667,0.046885967,0.841969713,0.477169802,0.088845442,-0.016038531,0.056007971,0.015610124
Clemson2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemson2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.923349805,0.590230935,0.305536253,0.091631973,0.058069874,0.039197578
Cleveland St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.388130441,-0.034684901,-0.136125601,-0.125911692,-0.040689993,0.020448604
Cleveland St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.653769555,0.484465415,0.182931868,0.072694997,0.044708028,0.022132157
Cleveland St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.616230889,0.415691007,0.105243798,0.032455622,0.037084445,0.033606433
Cleveland St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.502871461,0.013074295,-0.10238366,-0.133446471,-0.061225397,-0.01012348
Cleveland St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.722030384,0.436512348,0.088435966,0.021004868,0.045328583,0.006769932
Cleveland St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.554583175,0.424917551,0.082011934,0.032472696,0.035811802,0.01681402
Cleveland St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.396787364,0.130882513,-0.061865937,-0.104427832,-0.026774203,-0.003365339
Cleveland St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.422966154,0.061674232,-0.09742047,-0.137096513,-0.014260331,-0.026848434
Cleveland St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.693754122,0.431655804,0.121551349,0.003167427,0.038982754,0.012987959
Cleveland St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.225056551,-0.025116388,-0.150388981,-0.122270779,0.001123327,-0.021184489
Coastal Carolina2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coastal Carolina2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.703929678,0.559800582,0.192008337,0.093109835,0.052694108,0.030915219
Coastal Carolina2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coastal Carolina2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.57374474,0.32005287,0.068787158,0.009627297,0.020504674,0.016040514
Coastal Carolina2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coastal Carolina2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.345082733,0.360393494,0.111969527,0.035500285,0.001494602,0.009314197
